x,y
-0.3983100,-0.4586300
-0.4464600,-0.4205200
-0.4022000,-0.4458700
0.3916100,-0.2183800
0.0153900,0.3861000
0.2539600,-0.1786400
0.3289400,-0.0596100
0.0932800,0.3376100
0.3259700,-0.1994100
-0.4212000,-0.4253500
0.2578400,-0.1138700
0.3527800,-0.2058900
0.3193200,-0.2575200
-0.4242000,-0.4504200
0.3262100,-0.1828800
0.2734200,-0.1342000
0.3622700,-0.0983600
-0.4309700,-0.4522200
-0.4449900,-0.4539400
-0.3979000,-0.4056700
0.2994200,-0.2495900
0.1552800,-0.1375200
0.3745200,-0.0214700
0.3220100,-0.1034500
0.0848200,0.3638200
0.1820900,-0.0488200
0.3603800,-0.2268100
0.3755000,-0.1077600
0.1527000,-0.0716100
0.0111800,0.2769300
-0.0528200,0.3456100
0.2437800,-0.1828600
0.2382900,-0.0425400
-0.0640700,0.3793700
0.1776600,-0.0758100
0.2636100,-0.1555700
0.2652800,0.0135700
0.3060400,-0.0905200
0.0023200,0.3325300
0.2634800,-0.0970000
0.4298100,-0.0929600
0.1222700,-0.0148100
0.0089800,0.3008000
0.3589600,-0.2155900
-0.0847600,0.2191400
-0.0213500,0.2485900
0.2739300,-0.0671900
0.3103200,-0.1951700
0.2071900,-0.0182800
0.3247100,-0.0490200
0.3316300,-0.2879400
0.2347100,-0.0635000
0.0021900,0.2518100
0.2871800,-0.0169400
-0.4156600,-0.4415300
0.3268100,-0.0310600
0.3533500,-0.1050800
0.0551600,0.2581900
0.2209000,-0.0185900
0.3426400,-0.0867000
0.4274400,-0.1349500
0.2763500,-0.0741700
-0.4107000,-0.4035400
0.3571000,-0.1342300
0.2877500,-0.1187300
0.2795000,-0.1192500
-0.4552100,-0.4784200
0.0545200,0.3137800
0.2534900,-0.1515500
0.3061900,-0.1538700
0.2937400,-0.0809900
0.2698000,-0.2045600
0.2743200,-0.1540600
0.3143500,-0.0752100
0.0702100,0.3558200
0.2613100,-0.1806100
-0.3720900,-0.4115300
0.2588700,-0.1411100
-0.4011800,-0.4280100
-0.4515600,-0.4368200
0.3163200,-0.1243600
0.2787800,-0.0949000
-0.4765200,-0.4020000
0.2020200,-0.2185600
0.3310200,-0.1214600
0.2953900,-0.2158200
0.1446300,-0.1317600
-0.0927200,0.2834800
0.2560300,-0.1064600
0.0809700,0.3739800
-0.4364100,-0.4859700
0.2779300,-0.1105300
0.0195900,0.3683000
0.0617500,0.3411100
0.4011400,-0.1477200
0.1837600,-0.1569400
0.3713600,-0.1232400
0.3018400,-0.1146100
0.0292700,0.3742300
-0.0152500,0.3447500
0.3018800,-0.1154000
0.3527800,-0.1775900
0.2543200,0.1046100
-0.4848800,-0.4336000
0.2189500,-0.2050900
-0.0207300,0.3597900
0.0328500,0.3479700
0.3355600,-0.1708400
0.3389300,-0.1088000
-0.4531100,-0.4233100
-0.4189900,-0.4038800
-0.0533900,0.4032700
0.4234700,-0.2307100
-0.0037800,0.3673900
0.1230100,-0.1580200
0.3297200,-0.0807500
0.4111800,-0.0984400
0.2439100,-0.2137900
0.3113700,-0.0873500
-0.4081800,-0.4362100
0.0681900,0.4526600
0.2397900,-0.0781200
0.3691200,-0.2385900
0.1110800,0.3600700
0.2834000,-0.1804600
0.4033200,-0.0794000
0.2344700,-0.2025100
0.2850500,-0.3755300
0.2359000,-0.1744400
-0.0554300,0.4305500
0.3291800,-0.2038700
-0.4625800,-0.4472900
0.3522300,-0.0852600
-0.0722900,0.3052200
0.3303400,-0.1461000
0.2967800,-0.2773700
0.3934600,-0.2886500
0.3885100,-0.1268800
0.3663800,-0.1346800
-0.4391400,-0.5025300
-0.4447400,-0.3984600
-0.4049100,-0.4005100
0.2395100,-0.1599800
0.3435700,-0.0411300
0.0573100,0.3533800
0.3358500,-0.1815100
-0.4431500,-0.4244400
-0.4471600,-0.4600800
0.3135200,-0.2138600
0.2588100,-0.2315300
-0.4609600,-0.3767700
-0.4612500,-0.4708200
0.2346100,-0.1351300
0.2740100,-0.1543800
-0.4509300,-0.4465500
0.3510200,-0.1951300
0.2972900,-0.0238400
-0.4005200,-0.4437300
0.2462500,-0.1324400
0.2137000,-0.2596100
0.1242900,0.3230400
0.3050400,-0.2321000
-0.0311100,0.3385200
0.0270700,0.2492900
0.2330400,-0.2041300
0.2642700,-0.1624000
0.1934500,-0.2278600
-0.4413900,-0.4285200
0.4044900,-0.1917500
0.2115600,-0.1917700
-0.3940700,-0.4276100
0.3470200,-0.1752200
-0.4424200,-0.4409600
-0.1427200,0.2922300
-0.0692000,0.3647000
0.2557700,-0.1161600
0.3344800,-0.2642100
-0.4404100,-0.4332400
0.3436400,-0.1208100
0.1351800,-0.0429600
0.3844900,-0.1892900
0.1937800,-0.0476200
-0.0073100,0.2430100
0.2984600,-0.1124500
-0.4174700,-0.4648200
0.0093300,0.4097300
-0.4254600,-0.3707800
0.4679800,-0.0730100
0.0154100,0.3022000
0.3704800,-0.1119000
0.1582600,-0.1622400
0.1172500,-0.2032600
-0.4187200,-0.4208400
-0.0021100,0.4098500
0.3105900,-0.1851900
-0.4836000,-0.4358600
0.1760300,-0.1688500
0.0300600,0.4030500
0.2504000,-0.1732700
0.0235800,0.3810200
-0.0639100,0.2694300
0.0147800,0.3936100
0.3512400,-0.2688500
0.2656000,-0.0912100
0.2483600,-0.1482900
-0.0315500,0.3080100
-0.1396800,0.2906900
0.2523600,-0.1363300
-0.4171800,-0.3976500
-0.0601200,0.3861400
0.4172700,-0.0554500
-0.4337900,-0.4476700
0.2492800,-0.1631600
0.3158700,-0.1321500
-0.1143300,0.3588900
-0.0129400,0.3097800
0.2977600,-0.1382800
-0.4450500,-0.4001300
0.2670700,-0.0910100
0.0322400,0.3934100
-0.4462200,-0.4055500
0.3256200,-0.1047600
-0.1217100,0.3264700
-0.4006900,-0.4299000
-0.4372900,-0.4218900
0.2664500,-0.2313800
-0.4448800,-0.4507900
0.1152800,-0.2102300
0.2503800,-0.0152000
0.0643000,0.3480000
-0.0603500,0.2500800
-0.0967300,0.3286600
0.2684300,-0.1622800
-0.4367100,-0.4582700
-0.4547200,-0.4633800
-0.0311400,0.3476000
0.4620700,-0.0707100
0.3109200,-0.0778300
0.3696700,-0.0964700
0.3274400,-0.1355500
0.2007200,-0.2239600
-0.0666600,0.2891700
-0.4109500,-0.4568500
0.3420200,-0.1990700
0.3623500,-0.0441300
0.3268000,-0.2446900
-0.3210900,-0.4362900
0.0264800,0.2813700
-0.0040700,0.4081800
0.3253300,-0.1433300
-0.4362700,-0.4231500
0.3977800,-0.1140100
0.4234500,-0.1576600
-0.4338600,-0.4397200
0.2501900,-0.1179700
0.0010700,0.3817900
0.2504600,-0.2745100
0.2766500,-0.2587900
0.3090400,-0.2207700
0.3545000,-0.2041300
0.3151300,-0.0268700
-0.4616100,-0.4777600
0.3092900,-0.1893100
-0.4118600,-0.4127100
-0.0309400,0.4266000
0.2873800,-0.1894600
0.1980700,-0.1298500
0.1544800,-0.2073400
0.2691300,-0.2139300
0.3164200,-0.2669300
0.3036000,-0.2355000
0.3449700,-0.2737100
-0.0163000,0.2745500
0.2408700,-0.2509700
-0.4259900,-0.4058000
0.2154500,-0.1377500
-0.0051300,0.3316200
0.0000600,0.3276200
0.2387400,-0.0915300
0.0133500,0.3736300
0.3615200,-0.1388600
0.2263800,-0.1253000
0.0290200,0.2774800
0.4124800,-0.1739800
0.3041100,-0.1462800
0.2915300,-0.1055800
0.0028300,0.3720200
0.3545800,-0.0811600
0.1535600,-0.1653900
0.2879300,-0.1588800
0.2015800,-0.1627700
0.1977700,-0.1824100
0.4619900,-0.0480300
0.2808900,-0.1620000
-0.0214800,0.3880400
0.0009400,0.2567500
0.2126300,-0.0026900
0.3745000,-0.0783800
0.3528400,-0.0490100
0.2108800,-0.2951100
0.0416000,0.3545600
-0.4094100,-0.4536000
0.2694800,-0.1236600
-0.5194300,-0.4475100
0.2334300,-0.1109300
0.2516000,-0.0630400
-0.0419200,0.3084400
0.3082900,-0.1870300
0.1960300,-0.1014500
-0.4328100,-0.3914600
0.3258000,-0.1791200
0.2945700,-0.1544500
0.2228200,-0.1252500
0.3024900,-0.1684200
0.2678100,-0.0679800
0.1228900,-0.1097600
0.2748500,-0.0359700
-0.4351200,-0.4162200
0.3281900,-0.2846100
0.3763200,-0.1830400
-0.4212300,-0.3993200
0.3137400,-0.1012400
0.0645000,0.3814800
0.1767200,-0.1876200
0.3123900,-0.1190800
0.0662200,0.3630700
0.3140100,-0.2248400
-0.0480300,0.3818700
0.2467300,-0.2678500
-0.0037500,0.4391100
-0.4345600,-0.4213800
0.2951700,-0.1903900
0.3110800,-0.1285300
-0.0287700,0.2954600
0.2875000,-0.1172000
0.1850700,-0.1394400
0.3365500,-0.0860400
-0.0101300,0.2903600
0.0090100,0.2796000
0.2594300,-0.1237300
0.1978300,-0.2038800
-0.4524900,-0.4032100
0.1906200,-0.0545100
-0.4215600,-0.4351500
0.0038000,0.3960200
-0.3977200,-0.4017300
0.2609400,-0.1980900
0.2885900,-0.1742200
0.0125000,0.3303100
0.3439200,-0.2613300
0.4316100,-0.2146300
0.3101600,-0.0856000
0.3139500,-0.1354300
0.2629700,-0.1922800
0.2080500,-0.2034200
0.0362200,0.3871200
0.2945300,-0.2558300
-0.4326000,-0.4621500
0.0065500,0.4679200
0.4091500,-0.0401100
-0.0381700,0.3861000
0.2512400,-0.1785700
0.2529600,-0.0604800
-0.3940900,-0.4634700
-0.4415700,-0.4534600
0.0027300,0.2435800
-0.4802600,-0.4474100
-0.3771800,-0.4223800
-0.0227100,0.3271500
0.3859300,-0.2261700
0.3224500,-0.1125800
0.2580700,-0.1186800
-0.4180900,-0.4371000
0.2387100,-0.1672400
0.4165200,-0.2152700
0.2843700,-0.0839700
-0.0879800,0.3854200
0.3106100,-0.1094400
0.4280500,-0.0963000
0.3221300,-0.2243900
0.0049700,0.4266600
-0.3611100,-0.4537900
-0.4436700,-0.4425900
-0.0413300,0.4307400
-0.4424600,-0.4523700
0.2319600,-0.0777800
-0.0533200,0.2785400
-0.3760300,-0.4619500
0.4074900,-0.2916900
0.3361300,-0.0537500
-0.4013100,-0.4181200
0.1642800,-0.0905500
0.2898500,-0.0854400
0.2420600,-0.1583400
-0.4325900,-0.3869100
0.3800300,-0.0833100
0.2434000,-0.2094400
-0.4482100,-0.4628600
0.2567700,-0.1609800
0.2321700,-0.2075100
0.2995300,-0.2721900
0.3141500,-0.2293800
0.3767900,-0.0832600
-0.4620500,-0.4244500
-0.4338900,-0.4253200
0.1767700,-0.0744000
0.0762100,0.4259800
0.3080800,-0.0627700
0.2978100,-0.1729500
0.4275100,0.0153500
0.3366800,-0.2910500
-0.4047900,-0.4533200
0.2623600,-0.1651800
0.3366800,-0.1673000
-0.4330600,-0.4323200
0.2903600,-0.1929300
-0.4608200,-0.4341300
0.3189100,-0.0084900
0.2594700,-0.0904300
-0.4754200,-0.4131500
0.1911300,-0.0803000
-0.0003800,0.2457200
0.0157800,0.3624200
0.0665700,0.3373100
0.2286200,-0.0504300
0.3340200,-0.0887900
0.2211000,-0.2510900
-0.4298900,-0.4403400
0.1568900,-0.2291800
0.1688100,-0.1391200
-0.4542400,-0.4295000
0.3193700,-0.2104000
-0.4679400,-0.4260600
0.3305900,-0.0661400
-0.4018400,-0.4391800
0.0061200,0.2515500
-0.0563300,0.3354100
0.3412500,-0.2257100
0.0060500,0.3236200
-0.0123900,0.4137200
0.3533900,-0.2285400
0.3130400,-0.1803200
0.3442000,-0.0628800
0.2850400,-0.1364800
-0.4450600,-0.4326800
-0.3634000,-0.4097300
0.3886900,-0.0810400
0.3566800,-0.1480300
-0.0136600,0.2367100
-0.4224100,-0.4292600
-0.3797400,-0.4174500
0.2980200,-0.1072700
-0.4245600,-0.4673000
0.0216500,0.3879000
0.2656500,-0.2634900
0.2909300,-0.1827400
-0.0254100,0.2140300
-0.0701300,0.2197200
0.0217000,0.2834500
0.1924900,-0.2019900
-0.0996700,0.3939800
-0.3696500,-0.4076000
0.2235200,-0.1541500
0.2791700,-0.2551100
-0.0771700,0.4270200
0.2702500,-0.1031500
0.3084700,-0.2138300
-0.0032400,0.3440100
0.2898500,-0.1622200
-0.4539500,-0.3976000
-0.1109900,0.2398300
-0.0451900,0.4528900
0.2972900,-0.1718600
0.0360200,0.3248300
0.3079800,-0.2219100
0.2742600,-0.1791700
0.2378600,-0.0866300
0.0347800,0.2985000
-0.4290500,-0.4313000
0.2743800,-0.1244100
0.1991200,-0.1693100
0.3025500,-0.2578100
0.2345100,-0.2001500
-0.4545100,-0.4558100
-0.4523700,-0.4065000
0.3178900,-0.1084900
-0.4502000,-0.4473500
0.2552400,-0.2763200
0.3159300,-0.1292400
0.1074000,0.3402100
-0.4148500,-0.3898200
0.3198200,-0.0896100
0.2517500,-0.2342800
0.2384200,-0.1914300
0.2479200,-0.2062100
-0.4163900,-0.4016700
0.0526300,0.2913400
0.2101200,-0.1704700
0.4374200,0.0067200
0.3382100,-0.0949400
0.2912900,-0.0900900
0.3000200,-0.2435000
0.1558700,-0.2023500
0.3108000,-0.1565000
0.3961000,-0.1721600
0.3539000,-0.0601700
0.3799000,-0.1545800
0.1929500,-0.2308900
0.3167800,-0.1682100
0.3282300,-0.1006100
0.3073600,-0.0807000
0.0705900,0.3518700
0.2399800,-0.1196400
-0.4077900,-0.4006200
0.2281200,-0.2829700
0.0131900,0.2912600
0.2861700,-0.1617800
0.1980600,-0.1578100
0.2353700,-0.0796900
0.2746500,-0.2419200
0.1140000,-0.1058100
-0.3801700,-0.4443400
0.1315200,0.4263700
0.2583900,-0.0683000
0.2246600,-0.0584100
-0.4502400,-0.4067500
0.3914400,-0.2053300
-0.4288700,-0.3989100
-0.4465600,-0.4679500
-0.0790000,0.2358700
0.4275100,-0.0987400
0.3638500,-0.3826700
0.3140900,-0.1552800
0.3295300,-0.1642700
0.4344700,-0.2030300
-0.3938100,-0.4250800
0.2789500,-0.0997400
-0.0875300,0.2831600
0.0197600,0.3692000
0.3379600,-0.1204500
-0.4345900,-0.4794700
0.3286300,-0.2357600
0.2567800,-0.1797400
0.0450100,0.3682000
0.3046700,-0.2198200
0.3098400,-0.0777400
-0.0628000,0.3506000
0.2067800,-0.0694300
0.2684800,-0.2886100
-0.0121000,0.3606500
0.3475300,-0.1622000
-0.4519100,-0.4490000
-0.4124500,-0.5003500
0.3008200,-0.1692800
0.3056200,-0.0105900
-0.3793600,-0.4382100
0.2354300,-0.1049300
0.3589300,-0.2531400
0.3093900,-0.1415700
0.3537500,-0.1390600
-0.0014300,0.3715700
0.3307800,-0.1140000
0.2475300,-0.1823300
0.2271300,-0.1389600
0.3610200,-0.2301900
-0.0205400,0.4305000
0.0859400,0.3766900
0.3300800,-0.0375900
-0.0036200,0.3045800
-0.0101900,0.2991000
0.0128000,0.2986200
0.1892700,-0.1136000
0.2877800,-0.1619800
0.3935900,-0.1695400
0.2177600,-0.2274000
-0.0140100,0.4030900
0.3050400,-0.1929800
-0.3911500,-0.3999100
0.2593200,-0.0585400
0.3477400,-0.0957000
0.1960600,-0.1504000
0.3039700,-0.0570200
0.3898300,-0.2134600
-0.0313800,0.3546300
-0.4064900,-0.3731300
0.4789300,-0.1213000
0.1712800,-0.2515800
-0.4175300,-0.4190200
0.2330900,-0.2397900
0.2912600,-0.2217300
0.2690300,-0.1524300
0.0422000,0.4994000
0.3316600,-0.0228100
-0.0324900,0.3704700
-0.4568600,-0.4182600
0.2715400,-0.1291300
0.1995600,-0.2339200
-0.4353500,-0.4266800
0.2533600,-0.1941100
0.1828700,-0.1480100
-0.0053800,0.2990100
-0.4923000,-0.4205500
-0.3891900,-0.4413700
0.0190900,0.1979700
0.0490500,0.2797300
0.2628700,-0.0593400
0.3370600,-0.1308300
-0.3726300,-0.5060800
0.3097000,-0.0494700
0.2552500,-0.1165400
0.3482400,-0.2608200
-0.4056700,-0.4011300
0.3063200,-0.0461900
0.2992200,-0.2306700
-0.4363000,-0.4385400
0.3006900,-0.1015800
-0.4244700,-0.4608800
-0.0080700,0.3600100
0.0349800,0.3873200
0.3662100,-0.1422300
0.3091000,-0.0921200
0.2945500,-0.1725900
0.2139300,-0.2878800
0.2488100,-0.0642100
0.4141100,-0.1900400
0.2048000,-0.2544200
-0.1031100,0.3416700
-0.4004000,-0.3563500
0.3152400,-0.1762100
0.4364100,-0.1328800
0.3099600,-0.1878700
0.3825500,-0.1657000
0.3102600,-0.2102900
-0.4246900,-0.4641000
0.3178900,-0.1710700
0.3212100,-0.1636200
0.3077700,-0.1546400
-0.4145400,-0.4536800
0.2967300,-0.1032600
0.2417100,-0.0724700
-0.0310200,0.3260200
0.0163000,0.3450600
0.0276000,0.2646500
0.2600100,-0.2513800
0.2372200,-0.2243600
0.2979900,-0.1185500
-0.0188200,0.3449500
0.0253500,0.1916000
0.3672000,-0.1061300
0.3747100,0.0094900
0.3351200,-0.0631300
0.2256100,-0.0930700
0.3172700,-0.1019900
-0.0305900,0.3959800
0.0336300,0.4304700
0.3519800,-0.3199000
0.2551300,-0.1629500
0.3485800,-0.0560500
-0.4592200,-0.4243900
0.2429600,-0.0376100
0.3672500,-0.1405000
-0.0014300,0.4899400
-0.0642700,0.2615300
-0.4405300,-0.4815900
0.2623400,-0.2926600
-0.3903600,-0.4088300
0.2488000,-0.1272700
0.3295800,-0.0637900
0.0237000,0.3543500
0.2848000,-0.2599800
0.3187200,-0.1402700
0.3116100,-0.1153800
0.2650400,-0.0121000
-0.4122300,-0.4334300
0.2336800,-0.1392100
0.2393300,-0.1103900
0.1674700,-0.2789900
0.3326900,-0.3475900
0.0649300,0.3118400
0.2977800,-0.0000200
0.1613300,-0.1314800
-0.4452600,-0.4349600
0.1139000,-0.1934400
0.3090900,-0.1518100
0.0207500,0.3624200
0.2808200,-0.1449200
-0.1124500,0.3385800
0.1769900,-0.0784400
0.2154100,-0.1624100
-0.0095800,0.3883100
0.0705300,0.2761000
-0.4048400,-0.4007000
-0.4339300,-0.4289100
0.2655100,-0.0898500
0.3518700,-0.1996100
-0.0827500,0.2748500
0.1792100,-0.1653300
-0.0547700,0.3341900
0.3188400,-0.0424000
0.3413100,-0.0850400
0.1815900,-0.0333600
0.0656400,0.4285800
-0.0074200,0.3111500
0.2992600,-0.1387500
0.3451600,-0.1701700
-0.0600300,0.3314200
0.2649300,-0.2104900
-0.1343200,0.3156700
0.0703600,0.3908600
0.3038000,-0.1840100
0.0368600,0.3517500
0.3721800,-0.0891600
0.0663100,0.2939600
0.3680900,-0.1239700
0.0463600,0.3906000
0.3627500,-0.1138200
0.0117300,0.3577500
0.3567500,-0.1473100
-0.0763500,0.3985900
0.1750800,-0.1946900
-0.3956200,-0.4352200
0.3249400,-0.1744900
0.3758500,-0.2207200
0.1857500,-0.0712100
0.2527600,-0.1226200
0.1423100,0.4630100
-0.1039600,0.3903500
0.2320700,-0.2105700
0.2507700,-0.1412500
-0.3749300,-0.3805400
0.1600000,-0.0527000
0.0055400,0.2904000
0.0344700,0.3022500
-0.4121100,-0.4447000
0.3453600,-0.0891500
-0.4615600,-0.4159500
0.2018900,-0.0943600
0.3015600,-0.1722400
0.2465800,-0.1638000
-0.0225200,0.2866300
0.3143400,-0.1540300
0.3410000,-0.2738400
0.1989800,-0.1868100
0.2573300,-0.1047200
-0.4047400,-0.4136300
0.2818200,-0.1596800
0.2769200,-0.3241200
0.3966400,-0.1029600
0.2771200,-0.3037600
-0.0323500,0.3828700
-0.0248300,0.4029900
0.2360700,-0.2158100
0.0391900,0.3774700
0.0231600,0.3021900
-0.4502100,-0.4330300
0.2056700,-0.2771600
0.3361600,-0.0763500
0.3196600,-0.2441200
-0.4146400,-0.4078600
0.2913000,-0.2010900
-0.4505100,-0.4252500
-0.4806300,-0.4767200
0.2674500,-0.2139600
-0.0363700,0.3725000
0.0697400,0.2831800
0.3380100,-0.1477900
0.3190500,-0.0204400
0.2712600,-0.0956500
0.3322200,-0.0720100
0.4336400,-0.1560900
0.2375700,-0.0486100
-0.0235200,0.3671800
0.1921300,-0.2063700
0.0736400,0.3806500
-0.0027100,0.3037300
0.0135400,0.3657200
0.2837700,-0.1454300
0.1935500,-0.1302900
0.3311300,-0.1207400
0.3240400,-0.0158100
0.2371100,-0.0440000
-0.0108500,0.3475200
0.3227500,-0.1119400
0.3803100,-0.1119500
-0.4091400,-0.4527600
0.1610700,-0.1220900
0.1857500,-0.0857200
0.1771100,-0.1662100
0.3799200,-0.1065700
0.2386700,-0.0361500
-0.0000700,0.3508000
0.3101500,-0.1997900
0.3223200,-0.2926000
0.3605900,-0.2116300
0.2809900,-0.2002400
0.2339800,-0.0593500
0.3478200,-0.1465200
0.0863400,0.3366300
-0.4149300,-0.4460300
-0.4527700,-0.4463800
0.3075700,-0.0099600
0.4249300,-0.1913200
-0.0895300,0.2967900
-0.4045300,-0.4340400
0.2830200,-0.2043300
0.2986300,-0.0505600
-0.4046900,-0.4184300
0.3418000,-0.2152300
0.4074000,-0.1925800
0.3261900,-0.1178000
0.3994300,-0.0717000
0.2835800,-0.1764300
-0.4146600,-0.4282300
0.3219200,-0.1182000
0.3110200,-0.2471300
-0.4248500,-0.4137000
0.2252700,-0.0908500
-0.4269400,-0.4160700
-0.4418000,-0.4549800
0.3604200,-0.1649300
-0.4048200,-0.4294700
0.3271300,-0.0437200
0.3105100,-0.1459800
0.1362100,-0.0776300
0.2760600,-0.1514900
0.2278500,-0.0813200
0.3805900,-0.1991000
0.2543400,-0.1135800
0.2586000,-0.1769200
0.3300300,-0.0962200
0.2902900,-0.1187000
-0.4526400,-0.4514900
-0.0652000,0.2669900
0.0489800,0.3426800
0.2502500,-0.2329900
0.2610200,-0.0787700
0.2619900,-0.1474600
0.2671200,-0.0366400
0.3629400,-0.0723700
0.0208400,0.3656000
-0.4372500,-0.4150400
-0.0417300,0.3519000
0.3740200,-0.1145000
0.0046900,0.2116600
0.2668900,-0.1784800
0.0099200,0.3433300
0.3488100,-0.1243100
0.2374800,-0.1254400
0.0072900,0.2826500
0.3263300,-0.0537700
-0.4138100,-0.3972000
-0.4409900,-0.4795900
0.0586300,0.3147100
-0.4102300,-0.5223900
0.3417000,-0.1128200
-0.0137000,0.4463600
0.2032200,-0.1359600
0.2710400,-0.0764000
0.3831000,-0.2358800
0.3069200,-0.1365600
0.1315900,-0.2366000
-0.4374600,-0.3699100
0.2549100,-0.1268100
0.1405500,-0.0899200
0.3815700,-0.0142400
-0.4253800,-0.4069600
0.4767200,-0.1153600
0.0244300,0.2887500
0.3282000,-0.2867100
0.3185000,-0.1641900
0.4545500,-0.2016000
0.2498900,-0.1305300
0.0717400,0.3508500
0.3371600,0.0026000
0.2344500,-0.0092700
0.2797800,-0.1846600
-0.4205100,-0.3969300
-0.0477900,0.3981000
0.1556200,-0.0585300
-0.4380500,-0.4133300
0.2452300,-0.1263300
0.3647200,-0.3827000
0.2561900,0.0473100
-0.4905100,-0.4279500
0.2082000,-0.2221600
0.0984900,0.4222700
0.3312500,-0.1610500
-0.4379900,-0.3924900
0.2860500,-0.1469900
0.3029600,-0.2856500
-0.0972500,0.3344500
-0.0167900,0.3768200
0.1884200,-0.0308500
0.2207100,-0.1520200
-0.4178100,-0.4587100
0.0665900,0.2667600
0.2869100,-0.1141200
0.2671200,-0.1421800
-0.0219900,0.3550100
0.2568600,-0.2529000
-0.0044400,0.3546700
-0.1000500,0.3176000
0.1290800,-0.2191100
0.0176900,0.3791500
0.2962300,-0.1339500
0.2162300,-0.0926200
0.3384600,-0.2098600
0.0340400,0.3917800
0.1526300,-0.0576000
-0.4329100,-0.3693000
0.3047800,-0.1731000
0.1901800,-0.0789000
0.2178000,-0.1825400
-0.4195100,-0.4026800
0.2754800,-0.0825900
0.3661500,-0.1509400
-0.4330100,-0.4690900
0.2987500,-0.0194000
-0.0761200,0.2813000
0.3297100,-0.0678400
0.3171000,-0.0747000
0.3365400,-0.2265200
0.3524100,-0.1882800
0.3518800,-0.1227300
0.3091600,-0.1543400
0.0003700,0.4049100
0.0048500,0.3578600
0.2009900,-0.0944400
0.3102700,-0.1538400
-0.0870700,0.2760300
-0.0599800,0.2418500
0.4136000,-0.1829600
0.2202100,-0.1096300
-0.0781100,0.3405900
0.0657700,0.4326300
0.3238600,-0.0899800
0.0551000,0.4343400
0.2148800,-0.0275800
0.3359700,-0.0689000
0.3268100,-0.0851800
-0.3856200,-0.4736900
-0.0325100,0.3220400
0.0155700,0.3034200
0.2611700,-0.2409800
0.2739800,-0.0823200
-0.0373000,0.4518100
0.3015900,-0.1251200
0.2299800,-0.1318100
-0.4151500,-0.4055000
0.3414700,-0.0604800
0.0602700,0.3987200
0.2224300,-0.1629500
-0.4174100,-0.3904900
0.2311700,-0.0433000
-0.0161700,0.3851700
0.2435600,-0.1799900
-0.3348900,-0.4550300
0.2525200,-0.1421100
0.2317800,-0.2235800
0.2479600,-0.1809000
-0.4735400,-0.4151600
-0.4549100,-0.4191400
0.2109300,-0.2942400
0.1512600,0.3973600
0.2580400,-0.0898400
0.2507800,-0.0643100
-0.4620700,-0.4282700
0.3063100,-0.1603700
0.4065300,-0.1467900
0.3073200,-0.1553900
-0.4982900,-0.4161000
-0.4213100,-0.4124900
0.3129200,-0.1722100
0.0343300,0.3634300
0.0197600,0.2883400
-0.3971100,-0.4205100
0.3648000,-0.0489600
0.3380600,-0.0247400
-0.0186100,0.3936300
-0.0099200,0.2384500
0.1540200,-0.1089100
0.2654700,-0.0244800
0.0712300,0.3473300
0.2539800,-0.1459000
0.0166100,0.3614700
0.2457900,-0.0484300
0.0615100,0.2761200
-0.3659700,-0.4520100
-0.0914900,0.2901800
0.2483700,-0.1125800
0.3854900,-0.0619200
0.3609400,-0.0904600
0.4412400,-0.0745100
0.3028500,0.0178100
-0.4087500,-0.4064300
0.3004900,-0.0983700
0.2998500,-0.1997600
0.3391500,-0.1847900
-0.3704500,-0.3932800
0.2413100,-0.0183500
0.2027600,-0.0900300
-0.4332200,-0.4020800
-0.0746900,0.2232400
0.2552500,-0.0929000
-0.3914400,-0.4015600
0.1483000,-0.1195000
-0.4232800,-0.4133500
-0.0235500,0.2475300
0.2224200,-0.1614000
-0.4262700,-0.4348600
0.3447200,-0.2626500
0.3181300,-0.2079800
-0.3893300,-0.4209500
0.3347900,-0.1557600
-0.4163400,-0.3983200
0.2550900,-0.2109400
-0.0005400,0.2727300
0.4359500,-0.2059100
-0.4409000,-0.4158900
0.0096200,0.3348000
-0.4409400,-0.4498900
0.2304200,-0.1793200
0.2963800,-0.1787700
0.3258600,-0.0448300
0.2383300,-0.1595300
0.2998800,0.0551500
0.2136700,-0.0748100
0.3398300,-0.1598300
0.3144200,-0.1115200
-0.4225000,-0.4345000
-0.4158100,-0.4579300
0.2051400,-0.1734800
0.2828600,-0.0985300
-0.4456900,-0.4443500
0.2535900,-0.2614000
0.3448300,-0.1092400
-0.4052700,-0.4595100
0.2680200,-0.0454500
-0.0415700,0.4200100
0.3237200,-0.1927700
0.2119700,-0.1519300
0.1886200,-0.1191500
0.4389600,-0.1963800
0.3234300,-0.2211000
0.3159100,-0.2220000
0.3045500,-0.1706200
0.0671800,0.3595200
-0.4155000,-0.4658500
0.3368900,-0.0849300
0.1366400,-0.2004000
-0.0452700,0.3417200
-0.4375800,-0.4212700
-0.0133800,0.2914500
-0.0040100,0.3048000
0.0412300,0.4151800
0.0439900,0.4374300
0.3342700,-0.1191600
-0.4158300,-0.4084100
0.2761000,-0.0788000
0.1591200,-0.1922100
0.2527900,-0.1248400
-0.4492900,-0.3863500
0.0247500,0.3725100
0.3384100,-0.1252300
0.0161800,0.4391800
-0.0402500,0.3018900
0.2987700,-0.1340300
0.2826500,-0.1791900
0.2919300,-0.1323300
-0.0379700,0.4188100
0.2085600,-0.0200000
